vectorizer,dimensions,classifier,round,vector_time (s),train_time (s),accuracy,precision,recall,f1

Pt-BR_GloVe,600,cnn,370.83562179999717,256.2074360000006,0.9929638854296389,0.9937123745819398,0.9911929543634908,0.9924510655354399
Pt-BR_GloVe,1000,cnn,591.1372091000012,412.6404216999981,0.9929638854296389,0.9931845516504076,0.9917267147050974,0.9924550978166522
Pt-BR_GloVe,50,lstm,35.11722109999755,190.64603759999954,0.9911581569115816,0.9906567004805126,0.9903923138510808,0.9905244895235554
Pt-BR_GloVe,100,lstm,61.705829699996684,202.21914449999895,0.9925902864259029,0.9927836429239609,0.9913263944488925,0.9920544835414301
Pt-BR_GloVe,300,lstm,172.6248381000005,275.5876186000023,0.9937110834371108,0.9953101969717272,0.9911929543634908,0.9932473089523299
Pt-BR_GloVe,600,lstm,363.69766209999943,721.5654622000002,0.9927148194271482,0.9938412103360557,0.9905257539364826,0.9921807124239791
Pt-BR_GloVe,1000,lstm,587.4047750999998,952.9801154999986,0.9929638854296389,0.9946387883661707,0.9902588737656792,0.9924439986626546
Pt-BR_GloVe,50,mixed,35.174507699997775,710.5087140999967,0.9910958904109589,0.990393595730487,0.9905257539364826,0.9904596704249783
Pt-BR_GloVe,100,mixed,65.1843246999997,897.5935491000018,0.9927148194271482,0.9931809065383073,0.9911929543634908,0.9921859346824283
Pt-BR_GloVe,300,mixed,172.64262710000185,899.0576422000013,0.9929016189290162,0.9930518439337253,0.9917267147050974,0.992388836960876
Pt-BR_GloVe,600,mixed,362.71528580000086,934.3494763999988,0.9925902864259029,0.9926519706078825,0.9914598345342941,0.9920555444288671
Pt-BR_GloVe,1000,mixed,589.6228654000006,1094.0458027000022,0.9927148194271482,0.9943707277844793,0.9899919935948759,0.9921765295887662
Pt-BR_FastText,50,cnn,33.55075360000046,82.53689369999847,0.9894769613947696,0.9880079946702198,0.9894582332532693,0.9887325821721448
Pt-BR_FastText,100,cnn,60.73827280000114,98.46453689999908,0.9910336239103362,0.9918361884368309,0.9889244729116626,0.9903781905652813
Pt-BR_FastText,300,cnn,166.6469154999977,175.291019100001,0.9907222914072229,0.9885592656644938,0.9915932746196957,0.9900739457730997
Pt-BR_FastText,600,cnn,329.00543379999726,266.75015359999816,0.990909090909091,0.9927575107296137,0.9877235121430478,0.9902341137123746
Pt-BR_FastText,1000,cnn,540.1046532,425.2530441000017,0.990909090909091,0.9923612972393461,0.9881238323992527,0.9902380315592405
Pt-BR_FastText,50,lstm,33.59056620000047,188.56229499999972,0.9920298879202989,0.9935674082015545,0.9893247931678676,0.9914415619149505
Pt-BR_FastText,100,lstm,60.70618359999935,211.9774443999995,0.9917185554171856,0.9902757426402025,0.9919935948759008,0.9911339244050397
Pt-BR_FastText,300,lstm,168.39390830000048,337.03819110000404,0.9921544209215442,0.9929087503344929,0.9902588737656792,0.9915820416889364
Pt-BR_FastText,600,lstm,324.60914819999743,654.1690649000011,0.9920921544209216,0.9913298652794451,0.9917267147050974,0.9915282502835034
Pt-BR_FastText,1000,lstm,548.7068383000005,969.1219848999972,0.9917185554171856,0.9936955063715627,0.9885241526554577,0.9911030838183157
Pt-BR_FastText,50,mixed,33.948783300002106,742.1708351000052,0.9916562889165629,0.9914529914529915,0.9906591940218842,0.9910559337872112
Pt-BR_FastText,100,mixed,63.51645819999976,937.2987987000015,0.9917185554171856,0.992902102584706,0.9893247931678676,0.9911102199050865
Pt-BR_FastText,300,mixed,167.140381600002,919.7216769000006,0.9925280199252802,0.9931781701444623,0.9907926341072858,0.9919839679358717
Pt-BR_FastText,600,mixed,324.76424039999984,937.8270813999989,0.9924034869240349,0.9939694451889574,0.9897251134240725,0.9918427387001872
Pt-BR_FastText,1000,mixed,536.5686086999995,993.9578392999974,0.9928393524283935,0.9942397856664434,0.9903923138510808,0.9923123203422688
